image_name,Type_1,Type_2,Type_3
12050.jpg,0.06312,0.33041,0.60647
12051.jpg,0.01741,0.26778,0.71481
12052.jpg,0.08282,0.89611,0.02106
12053.jpg,0.06436,0.28557,0.65007
12054.jpg,0.18887,0.61197,0.19916
12055.jpg,0.10323,0.35956,0.53721
12056.jpg,0.52530,0.40781,0.06690
12057.jpg,0.52534,0.44065,0.03401
12058.jpg,0.16176,0.49644,0.34180
12059.jpg,0.19075,0.63709,0.17216
12060.jpg,0.11588,0.50699,0.37713
12061.jpg,0.75844,0.17097,0.07059
12062.jpg,0.09504,0.85392,0.05104
12063.jpg,0.15458,0.43926,0.40617
12064.jpg,0.36024,0.57653,0.06323
12065.jpg,0.24720,0.73121,0.02159
12066.jpg,0.10685,0.40367,0.48948
12067.jpg,0.02998,0.22157,0.74845
12068.jpg,0.17910,0.55911,0.26179
12069.jpg,0.07724,0.58077,0.34199
12070.jpg,0.03092,0.32263,0.64645
12071.jpg,0.39769,0.57704,0.02527
12072.jpg,0.31526,0.66415,0.02059
12073.jpg,0.04488,0.59027,0.36485
12074.jpg,0.03133,0.32070,0.64796
12075.jpg,0.01814,0.58164,0.40023
12076.jpg,0.16880,0.52730,0.30380
12077.jpg,0.45634,0.41838,0.12529
12078.jpg,0.23092,0.44293,0.32616
12079.jpg,0.02968,0.86415,0.10618
12080.jpg,0.01293,0.55680,0.43026
12081.jpg,0.03835,0.39819,0.56346
12082.jpg,0.26793,0.71244,0.01963
12083.jpg,0.26077,0.66880,0.07044
12084.jpg,0.17754,0.47127,0.35119
12085.jpg,0.07485,0.68336,0.24179
12086.jpg,0.21923,0.28849,0.49228
12087.jpg,0.07853,0.62306,0.29841
12088.jpg,0.13098,0.49823,0.37079
12089.jpg,0.16984,0.48734,0.34282
12090.jpg,0.13058,0.45456,0.41485
12091.jpg,0.08637,0.89769,0.01594
12092.jpg,0.20822,0.77877,0.01301
12093.jpg,0.20383,0.62137,0.17480
12094.jpg,0.35171,0.40352,0.24477
12095.jpg,0.17887,0.37911,0.44202
12096.jpg,0.13615,0.55361,0.31025
12097.jpg,0.04234,0.72796,0.22970
12098.jpg,0.16880,0.52730,0.30380
12099.jpg,0.01651,0.35948,0.62401
12100.jpg,0.06830,0.86237,0.06933
12101.jpg,0.05010,0.87730,0.07260
12102.jpg,0.02778,0.45640,0.51583
12103.jpg,0.05783,0.78975,0.15242
12104.jpg,0.05680,0.76729,0.17592
12105.jpg,0.21341,0.57679,0.20981
12106.jpg,0.09673,0.44692,0.45635
12107.jpg,0.60930,0.32633,0.06436
12108.jpg,0.04891,0.91452,0.03657
12109.jpg,0.03373,0.77526,0.19101
12110.jpg,0.01367,0.44722,0.53910
12111.jpg,0.24544,0.71806,0.03650
12112.jpg,0.02427,0.54784,0.42790
12113.jpg,0.25593,0.67000,0.07407
12114.jpg,0.70944,0.23660,0.05397
12115.jpg,0.09338,0.35001,0.55661
12116.jpg,0.57964,0.41453,0.00584
12117.jpg,0.03659,0.25232,0.71109
12118.jpg,0.03765,0.53451,0.42784
12119.jpg,0.51466,0.47427,0.01107
12120.jpg,0.06392,0.53736,0.39872
12121.jpg,0.13023,0.56329,0.30649
12122.jpg,0.09656,0.57303,0.33041
12123.jpg,0.34476,0.60206,0.05319
12124.jpg,0.10139,0.62486,0.27375
12125.jpg,0.05081,0.29013,0.65906
12126.jpg,0.06655,0.25075,0.68270
12127.jpg,0.07483,0.32691,0.59826
12128.jpg,0.15768,0.79704,0.04529
12129.jpg,0.08758,0.55999,0.35243
12130.jpg,0.05936,0.92365,0.01699
12131.jpg,0.07876,0.83030,0.09095
12132.jpg,0.06843,0.35775,0.57382
12133.jpg,0.00631,0.83642,0.15728
12134.jpg,0.06376,0.82094,0.11530
12135.jpg,0.24638,0.54510,0.20852
12136.jpg,0.23000,0.68330,0.08670
12137.jpg,0.05691,0.68308,0.26000
12138.jpg,0.11402,0.45589,0.43009
12139.jpg,0.73423,0.25581,0.00996
12140.jpg,0.02201,0.34767,0.63031
12141.jpg,0.04501,0.23540,0.71959
12142.jpg,0.46747,0.43947,0.09307
12143.jpg,0.10516,0.59614,0.29870
12144.jpg,0.57481,0.41651,0.00868
12145.jpg,0.05201,0.41479,0.53320
12146.jpg,0.16880,0.52730,0.30380
12147.jpg,0.05126,0.63055,0.31819
12148.jpg,0.05777,0.33514,0.60710
12149.jpg,0.05532,0.79232,0.15237
12150.jpg,0.15492,0.67160,0.17348
12151.jpg,0.70177,0.14830,0.14993
12152.jpg,0.03594,0.19611,0.76795
12153.jpg,0.12308,0.62961,0.24731
12154.jpg,0.08770,0.39648,0.51582
12155.jpg,0.16272,0.41348,0.42380
12156.jpg,0.05572,0.92212,0.02216
12157.jpg,0.29752,0.43631,0.26616
12158.jpg,0.15821,0.51717,0.32462
12159.jpg,0.13690,0.83084,0.03225
12160.jpg,0.01855,0.50815,0.47331
12161.jpg,0.32556,0.56856,0.10589
12162.jpg,0.09329,0.33913,0.56757
12163.jpg,0.02588,0.83213,0.14199
12164.jpg,0.11430,0.84945,0.03625
12165.jpg,0.63107,0.33068,0.03825
12166.jpg,0.32767,0.44354,0.22879
12167.jpg,0.16927,0.71785,0.11288
12168.jpg,0.22314,0.76474,0.01213
12169.jpg,0.06205,0.42905,0.50890
12170.jpg,0.24485,0.60174,0.15341
12171.jpg,0.12769,0.83004,0.04227
12172.jpg,0.01691,0.87614,0.10695
12173.jpg,0.22247,0.66222,0.11531
12174.jpg,0.04278,0.93067,0.02655
12175.jpg,0.00879,0.79332,0.19789
12176.jpg,0.32108,0.58536,0.09356
12177.jpg,0.04174,0.89322,0.06504
12178.jpg,0.10148,0.40722,0.49130
12179.jpg,0.06513,0.52454,0.41033
12180.jpg,0.10141,0.63868,0.25992
12181.jpg,0.04588,0.37103,0.58310
12182.jpg,0.18239,0.71031,0.10730
12183.jpg,0.17295,0.37836,0.44870
12184.jpg,0.04157,0.87136,0.08706
12185.jpg,0.16880,0.52730,0.30380
12186.jpg,0.42911,0.51821,0.05268
12187.jpg,0.05234,0.38547,0.56219
12188.jpg,0.09805,0.61494,0.28700
12189.jpg,0.35215,0.56697,0.08088
12190.jpg,0.04352,0.83772,0.11876
12191.jpg,0.04622,0.49009,0.46370
12192.jpg,0.06835,0.53727,0.39438
12193.jpg,0.29752,0.60215,0.10033
12194.jpg,0.10999,0.83326,0.05675
12195.jpg,0.51671,0.40924,0.07405
12196.jpg,0.71285,0.24979,0.03736
12197.jpg,0.03145,0.35210,0.61645
12198.jpg,0.39860,0.43285,0.16856
12199.jpg,0.11223,0.70991,0.17786
12200.jpg,0.06106,0.28549,0.65345
12201.jpg,0.13464,0.68956,0.17580
12202.jpg,0.08831,0.41283,0.49886
12203.jpg,0.07704,0.62033,0.30263
12204.jpg,0.01721,0.88537,0.09741
12205.jpg,0.32499,0.46034,0.21467
12206.jpg,0.06526,0.80081,0.13393
12207.jpg,0.02830,0.88167,0.09003
12208.jpg,0.05601,0.38593,0.55807
12209.jpg,0.04021,0.91205,0.04775
12210.jpg,0.25951,0.54060,0.19989
12211.jpg,0.35968,0.61111,0.02922
12212.jpg,0.14713,0.45627,0.39660
12213.jpg,0.25076,0.69767,0.05157
12214.jpg,0.06176,0.69086,0.24737
12215.jpg,0.45458,0.50965,0.03577
12216.jpg,0.14965,0.67291,0.17744
12217.jpg,0.15074,0.55775,0.29151
12218.jpg,0.10570,0.39739,0.49691
12219.jpg,0.17639,0.42644,0.39717
12220.jpg,0.12869,0.58934,0.28197
12221.jpg,0.19208,0.63330,0.17462
12222.jpg,0.08579,0.56378,0.35042
12223.jpg,0.04038,0.39424,0.56538
12224.jpg,0.11009,0.66349,0.22642
12225.jpg,0.44127,0.51877,0.03996
12226.jpg,0.45590,0.53796,0.00614
12227.jpg,0.10839,0.19308,0.69853
12228.jpg,0.10340,0.52502,0.37157
12229.jpg,0.40133,0.57386,0.02481
12230.jpg,0.05266,0.72514,0.22219
12231.jpg,0.12308,0.57879,0.29812
12232.jpg,0.16880,0.52730,0.30380
12233.jpg,0.36943,0.55951,0.07106
12234.jpg,0.09065,0.85875,0.05060
12235.jpg,0.16880,0.52730,0.30380
12236.jpg,0.02812,0.85154,0.12034
12237.jpg,0.05105,0.23157,0.71738
12238.jpg,0.02003,0.43532,0.54464
12239.jpg,0.07686,0.44539,0.47775
12240.jpg,0.13590,0.31931,0.54479
12241.jpg,0.19490,0.80082,0.00429
12242.jpg,0.01471,0.96938,0.01591
12243.jpg,0.01983,0.36903,0.61114
12244.jpg,0.07902,0.33979,0.58119
12245.jpg,0.36411,0.41835,0.21754
12246.jpg,0.07310,0.25887,0.66803
12247.jpg,0.06875,0.50485,0.42641
12248.jpg,0.39299,0.49120,0.11581
12249.jpg,0.03022,0.82995,0.13983
12250.jpg,0.18562,0.63517,0.17921
12251.jpg,0.05649,0.48017,0.46334
12252.jpg,0.07462,0.82400,0.10137
12253.jpg,0.19675,0.38359,0.41967
12254.jpg,0.02017,0.41355,0.56628
12255.jpg,0.87783,0.11690,0.00526
12256.jpg,0.28935,0.63275,0.07790
12257.jpg,0.10176,0.35410,0.54414
12258.jpg,0.80024,0.18176,0.01801
12259.jpg,0.01746,0.47460,0.50794
12260.jpg,0.08638,0.42645,0.48717
12261.jpg,0.49343,0.46515,0.04142
12262.jpg,0.40892,0.37834,0.21274
12263.jpg,0.06186,0.59157,0.34658
12264.jpg,0.13014,0.64224,0.22762
12265.jpg,0.15742,0.72088,0.12170
12266.jpg,0.03776,0.19875,0.76349
12267.jpg,0.04996,0.70056,0.24948
12268.jpg,0.04916,0.50361,0.44724
12269.jpg,0.16398,0.30464,0.53138
12270.jpg,0.27859,0.42814,0.29327
12271.jpg,0.12964,0.39206,0.47830
12272.jpg,0.81583,0.17608,0.00810
12273.jpg,0.12469,0.36178,0.51352
12274.jpg,0.44054,0.52390,0.03556
12275.jpg,0.04690,0.33755,0.61555
12276.jpg,0.25808,0.39709,0.34483
12277.jpg,0.10961,0.82439,0.06600
12278.jpg,0.00596,0.11603,0.87801
12279.jpg,0.07314,0.40252,0.52434
12280.jpg,0.04941,0.92130,0.02928
12281.jpg,0.15557,0.76044,0.08399
12282.jpg,0.01843,0.42323,0.55834
12283.jpg,0.11292,0.43893,0.44815
12284.jpg,0.18570,0.76490,0.04940
12285.jpg,0.05756,0.26177,0.68067
12286.jpg,0.26696,0.63493,0.09811
12287.jpg,0.09953,0.85721,0.04326
12288.jpg,0.02178,0.40838,0.56985
12289.jpg,0.12727,0.38656,0.48617
12290.jpg,0.02832,0.84833,0.12334
12291.jpg,0.04184,0.61163,0.34653
12292.jpg,0.47314,0.41122,0.11564
12293.jpg,0.20812,0.50212,0.28976
12294.jpg,0.13645,0.82007,0.04347
12295.jpg,0.02361,0.44654,0.52985
12296.jpg,0.00868,0.84335,0.14797
12297.jpg,0.81754,0.15835,0.02411
12298.jpg,0.01667,0.51442,0.46891
12299.jpg,0.24142,0.35762,0.40096
12300.jpg,0.18287,0.50680,0.31033
12301.jpg,0.02251,0.76748,0.21001
12302.jpg,0.06756,0.45053,0.48191
12303.jpg,0.38738,0.59847,0.01415
12304.jpg,0.01469,0.97884,0.00647
12305.jpg,0.17589,0.49223,0.33188
12306.jpg,0.12792,0.81292,0.05916
12307.jpg,0.25813,0.19079,0.55107
12308.jpg,0.09753,0.85803,0.04445
12309.jpg,0.25643,0.56792,0.17564
12310.jpg,0.46048,0.41129,0.12824
12311.jpg,0.06259,0.48698,0.45043
12312.jpg,0.05928,0.75025,0.19046
12313.jpg,0.00898,0.63519,0.35583
12314.jpg,0.05735,0.24333,0.69932
12315.jpg,0.07408,0.89772,0.02820
12316.jpg,0.13861,0.71753,0.14386
12317.jpg,0.05881,0.64490,0.29629
12318.jpg,0.15764,0.39776,0.44459
12319.jpg,0.14590,0.68273,0.17137
12320.jpg,0.02968,0.83649,0.13383
12321.jpg,0.11804,0.75891,0.12304
12322.jpg,0.20949,0.64313,0.14739
12323.jpg,0.03246,0.37783,0.58971
12324.jpg,0.03888,0.94369,0.01742
12325.jpg,0.13774,0.41336,0.44889
12326.jpg,0.42120,0.54100,0.03780
12327.jpg,0.16688,0.79173,0.04139
12328.jpg,0.20820,0.73161,0.06019
12329.jpg,0.23697,0.74347,0.01956
12330.jpg,0.34752,0.49636,0.15611
12331.jpg,0.16950,0.65976,0.17074
12332.jpg,0.02371,0.91404,0.06225
12333.jpg,0.08419,0.35505,0.56076
12334.jpg,0.14535,0.84057,0.01408
12335.jpg,0.02280,0.92144,0.05575
12336.jpg,0.21352,0.73139,0.05508
12337.jpg,0.10039,0.45902,0.44059
12338.jpg,0.33743,0.65653,0.00604
12339.jpg,0.06727,0.36834,0.56439
12340.jpg,0.73547,0.25642,0.00811
12341.jpg,0.12911,0.40636,0.46453
12342.jpg,0.49621,0.47475,0.02904
12343.jpg,0.60579,0.31159,0.08262
12344.jpg,0.14186,0.49964,0.35850
12345.jpg,0.48910,0.50507,0.00583
12346.jpg,0.01326,0.94980,0.03694
12347.jpg,0.12820,0.67164,0.20016
12348.jpg,0.07070,0.71230,0.21700
12349.jpg,0.15898,0.73868,0.10234
12350.jpg,0.08179,0.87064,0.04757
12351.jpg,0.06153,0.51953,0.41894
12352.jpg,0.04671,0.35407,0.59921
12353.jpg,0.07662,0.70631,0.21706
12354.jpg,0.18093,0.71206,0.10701
12355.jpg,0.22241,0.70059,0.07699
12356.jpg,0.10490,0.69830,0.19680
12357.jpg,0.00408,0.87451,0.12141
12358.jpg,0.00466,0.19390,0.80143
12359.jpg,0.45373,0.46564,0.08063
12360.jpg,0.02840,0.33514,0.63646
12361.jpg,0.39033,0.53935,0.07031
12362.jpg,0.06341,0.81368,0.12292
12363.jpg,0.10157,0.49629,0.40214
12364.jpg,0.10156,0.60485,0.29359
12365.jpg,0.03133,0.66878,0.29989
12366.jpg,0.12094,0.58398,0.29507
12367.jpg,0.06248,0.37554,0.56198
12368.jpg,0.03679,0.75674,0.20648
12369.jpg,0.04127,0.44051,0.51822
12370.jpg,0.47658,0.43860,0.08482
12371.jpg,0.09845,0.60036,0.30119
12372.jpg,0.05718,0.50036,0.44246
12373.jpg,0.07657,0.31796,0.60547
12374.jpg,0.03955,0.91748,0.04297
12375.jpg,0.12751,0.78337,0.08911
12376.jpg,0.20456,0.40208,0.39336
12377.jpg,0.02127,0.30729,0.67144
12378.jpg,0.04261,0.53347,0.42393
12379.jpg,0.05357,0.29984,0.64659
12380.jpg,0.12038,0.66406,0.21557
12381.jpg,0.07354,0.65776,0.26871
12382.jpg,0.08717,0.78640,0.12642
12383.jpg,0.11257,0.40410,0.48333
12384.jpg,0.06757,0.34191,0.59052
12385.jpg,0.04039,0.20584,0.75378
12386.jpg,0.06324,0.64955,0.28721
12387.jpg,0.04305,0.37750,0.57945
12388.jpg,0.02528,0.93556,0.03917
12389.jpg,0.05053,0.57430,0.37517
12390.jpg,0.09391,0.61120,0.29489
12391.jpg,0.35207,0.56028,0.08764
12392.jpg,0.04961,0.89356,0.05683
12393.jpg,0.04548,0.73819,0.21632
12394.jpg,0.08369,0.31611,0.60020
12395.jpg,0.25240,0.69155,0.05605
12396.jpg,0.05071,0.48496,0.46434
12397.jpg,0.05427,0.42427,0.52146
12398.jpg,0.15773,0.53121,0.31106
12399.jpg,0.06684,0.36569,0.56747
12400.jpg,0.03638,0.66633,0.29729
12401.jpg,0.09975,0.44118,0.45907
12402.jpg,0.06841,0.28161,0.64998
12403.jpg,0.06097,0.19537,0.74366
12404.jpg,0.22260,0.60050,0.17690
12405.jpg,0.04398,0.92007,0.03595
12406.jpg,0.05792,0.43621,0.50588
12407.jpg,0.09300,0.69477,0.21224
12408.jpg,0.06770,0.86085,0.07144
12409.jpg,0.07013,0.36888,0.56100
12410.jpg,0.12471,0.35117,0.52412
12411.jpg,0.04345,0.92050,0.03605
12412.jpg,0.21339,0.59827,0.18834
12413.jpg,0.09719,0.44795,0.45486
12414.jpg,0.23197,0.76309,0.00494
12415.jpg,0.41762,0.48815,0.09422
12416.jpg,0.20852,0.73358,0.05791
12417.jpg,0.03740,0.46200,0.50059
12418.jpg,0.23178,0.54203,0.22619
12419.jpg,0.06715,0.92710,0.00575
12420.jpg,0.74854,0.22900,0.02247
12421.jpg,0.17501,0.48514,0.33985
12422.jpg,0.79275,0.20106,0.00618
12423.jpg,0.17275,0.75841,0.06884
12424.jpg,0.72080,0.18568,0.09353
12425.jpg,0.02043,0.39967,0.57990
12426.jpg,0.10866,0.78394,0.10740
12427.jpg,0.32389,0.42745,0.24866
12428.jpg,0.15392,0.43631,0.40977
12429.jpg,0.07010,0.36457,0.56533
12430.jpg,0.03255,0.87859,0.08886
12431.jpg,0.08768,0.86831,0.04401
12432.jpg,0.29380,0.46646,0.23974
12433.jpg,0.12719,0.32303,0.54978
12434.jpg,0.56684,0.26295,0.17021
12435.jpg,0.05475,0.22519,0.72005
12436.jpg,0.01118,0.93047,0.05835
12437.jpg,0.49367,0.34800,0.15833
12438.jpg,0.15439,0.79558,0.05003
12439.jpg,0.13154,0.77424,0.09422
12440.jpg,0.03446,0.27872,0.68682
12441.jpg,0.01294,0.23081,0.75625
12442.jpg,0.07273,0.48956,0.43771
12443.jpg,0.07379,0.35885,0.56737
12444.jpg,0.10754,0.75456,0.13790
12445.jpg,0.02365,0.24981,0.72654
12446.jpg,0.34200,0.63982,0.01818
12447.jpg,0.13574,0.85059,0.01368
12448.jpg,0.01687,0.78114,0.20199
12449.jpg,0.01367,0.55241,0.43392
12450.jpg,0.10578,0.73792,0.15631
12451.jpg,0.03977,0.21959,0.74064
12452.jpg,0.17431,0.75015,0.07554
12453.jpg,0.25199,0.54732,0.20069
12454.jpg,0.09179,0.38550,0.52271
12455.jpg,0.14744,0.45219,0.40037
12456.jpg,0.07363,0.71171,0.21466
12457.jpg,0.03242,0.28277,0.68481
12458.jpg,0.12378,0.77319,0.10303
12459.jpg,0.10096,0.54892,0.35012
12460.jpg,0.04380,0.25876,0.69745
12461.jpg,0.08513,0.54092,0.37395
12462.jpg,0.12329,0.63584,0.24086
12463.jpg,0.14700,0.83908,0.01392
12464.jpg,0.88569,0.10423,0.01008
12465.jpg,0.05603,0.87111,0.07286
12466.jpg,0.22700,0.75507,0.01793
12467.jpg,0.01348,0.90051,0.08601
12468.jpg,0.11367,0.65221,0.23412
12469.jpg,0.42999,0.38472,0.18529
12470.jpg,0.40420,0.50082,0.09499
12471.jpg,0.02642,0.88588,0.08770
12472.jpg,0.02748,0.43936,0.53316
12473.jpg,0.22286,0.76206,0.01507
12474.jpg,0.09775,0.50414,0.39810
12475.jpg,0.06255,0.44717,0.49028
12476.jpg,0.13109,0.68660,0.18231
12477.jpg,0.08462,0.66152,0.25386
12478.jpg,0.04434,0.74963,0.20603
12479.jpg,0.67844,0.31806,0.00350
12480.jpg,0.25094,0.68430,0.06476
12481.jpg,0.02261,0.36268,0.61471
12482.jpg,0.16880,0.52730,0.30380
12483.jpg,0.11438,0.35359,0.53203
12484.jpg,0.05067,0.54875,0.40058
12485.jpg,0.30701,0.64375,0.04925
12486.jpg,0.88262,0.09548,0.02190
12487.jpg,0.45041,0.53277,0.01682
12488.jpg,0.06677,0.50495,0.42827
12489.jpg,0.65552,0.33632,0.00816
12490.jpg,0.08617,0.56646,0.34737
12491.jpg,0.14445,0.80401,0.05154
12492.jpg,0.02553,0.82325,0.15122
12493.jpg,0.16056,0.63173,0.20770
12494.jpg,0.00742,0.91642,0.07616
12495.jpg,0.11760,0.31698,0.56542
12496.jpg,0.09109,0.52292,0.38598
12497.jpg,0.15302,0.70070,0.14627
12498.jpg,0.04357,0.56696,0.38947
12499.jpg,0.21338,0.78251,0.00411
12500.jpg,0.65504,0.24028,0.10468
12501.jpg,0.08314,0.79521,0.12164
12502.jpg,0.21504,0.70809,0.07686
12503.jpg,0.12533,0.57826,0.29641
12504.jpg,0.19626,0.55606,0.24768
12505.jpg,0.33403,0.52977,0.13620
12506.jpg,0.00421,0.98126,0.01454
12507.jpg,0.04616,0.74377,0.21008
12508.jpg,0.12913,0.26738,0.60349
12509.jpg,0.04619,0.83374,0.12007
12510.jpg,0.03587,0.71165,0.25248
12511.jpg,0.12262,0.78250,0.09489
12512.jpg,0.12986,0.81630,0.05384
12513.jpg,0.19187,0.79137,0.01676
12514.jpg,0.10452,0.62593,0.26954
12515.jpg,0.06712,0.37855,0.55434
12516.jpg,0.25876,0.68774,0.05350
12517.jpg,0.35889,0.56261,0.07849
12518.jpg,0.03909,0.63564,0.32527
12519.jpg,0.10856,0.62613,0.26531
12520.jpg,0.02255,0.40355,0.57390
12521.jpg,0.21754,0.67216,0.11030
12522.jpg,0.00589,0.33737,0.65674
12523.jpg,0.07615,0.73484,0.18900
12524.jpg,0.05147,0.91803,0.03050
12525.jpg,0.15548,0.70658,0.13794
12526.jpg,0.17769,0.42293,0.39938
12527.jpg,0.54484,0.40275,0.05242
12528.jpg,0.10966,0.74766,0.14269
12529.jpg,0.16880,0.52730,0.30380
12530.jpg,0.40737,0.37597,0.21666
12531.jpg,0.43969,0.51829,0.04202
12532.jpg,0.03086,0.41277,0.55637
12533.jpg,0.03626,0.21017,0.75357
12534.jpg,0.31326,0.41190,0.27484
12535.jpg,0.02221,0.92828,0.04951
12536.jpg,0.06166,0.28266,0.65568
12537.jpg,0.01407,0.41241,0.57352
12538.jpg,0.38263,0.57550,0.04186
12539.jpg,0.01116,0.15568,0.83315
12540.jpg,0.15409,0.35613,0.48978
12541.jpg,0.01722,0.22901,0.75377
12542.jpg,0.03891,0.38650,0.57459
12543.jpg,0.20343,0.79124,0.00533
12544.jpg,0.01883,0.47979,0.50138
12545.jpg,0.19876,0.56880,0.23244
12546.jpg,0.04846,0.88895,0.06259
12547.jpg,0.09091,0.75680,0.15229
12548.jpg,0.01693,0.94349,0.03957
12549.jpg,0.11541,0.62012,0.26447
12550.jpg,0.03091,0.62255,0.34654
12551.jpg,0.27508,0.69259,0.03233
12552.jpg,0.39888,0.58926,0.01186
12553.jpg,0.32135,0.48129,0.19736
12554.jpg,0.45462,0.52215,0.02323
12555.jpg,0.17279,0.62199,0.20522
12556.jpg,0.15222,0.60201,0.24577
12557.jpg,0.14899,0.36275,0.48826
12558.jpg,0.05027,0.92436,0.02537
12559.jpg,0.26465,0.66458,0.07077
12560.jpg,0.04911,0.51052,0.44038
12561.jpg,0.16172,0.71083,0.12745
12562.jpg,0.06322,0.49338,0.44340
12563.jpg,0.11299,0.30390,0.58311
12564.jpg,0.27810,0.51628,0.20562
12565.jpg,0.34469,0.61629,0.03902
12566.jpg,0.37527,0.61253,0.01220
12567.jpg,0.03444,0.78000,0.18555
12568.jpg,0.15958,0.34732,0.49310
12569.jpg,0.09581,0.28659,0.61760
12570.jpg,0.01953,0.94070,0.03978
12571.jpg,0.09396,0.40063,0.50541
12572.jpg,0.07150,0.36482,0.56368
12573.jpg,0.10830,0.77065,0.12106
12574.jpg,0.05493,0.70443,0.24064
12575.jpg,0.20801,0.78255,0.00944
12576.jpg,0.05049,0.90044,0.04907
12577.jpg,0.10035,0.88953,0.01013
12578.jpg,0.07675,0.76805,0.15520
12579.jpg,0.24022,0.49510,0.26468
12580.jpg,0.53163,0.17985,0.28852
12581.jpg,0.07249,0.49059,0.43691
12582.jpg,0.33335,0.54848,0.11817
12583.jpg,0.08087,0.36396,0.55517
12584.jpg,0.26489,0.29090,0.44421
12585.jpg,0.08694,0.69127,0.22179
12586.jpg,0.09732,0.79649,0.10619
12587.jpg,0.23310,0.74756,0.01934
12588.jpg,0.25218,0.40880,0.33902
12589.jpg,0.04737,0.69405,0.25858
12590.jpg,0.10962,0.59984,0.29054
12591.jpg,0.12667,0.59443,0.27891
12592.jpg,0.01164,0.25189,0.73648
12593.jpg,0.03408,0.58593,0.37999
12594.jpg,0.09914,0.63520,0.26566
12595.jpg,0.12018,0.66871,0.21110
12596.jpg,0.24950,0.69602,0.05447
12597.jpg,0.01408,0.32656,0.65936
12598.jpg,0.02595,0.66086,0.31319
12599.jpg,0.01812,0.46919,0.51269
12600.jpg,0.07070,0.83106,0.09825
12601.jpg,0.08135,0.77624,0.14242
12602.jpg,0.14972,0.83467,0.01560
12603.jpg,0.04837,0.33234,0.61929
12604.jpg,0.31063,0.55516,0.13421
12605.jpg,0.02523,0.51275,0.46201
12606.jpg,0.15444,0.51167,0.33389
12607.jpg,0.00813,0.33652,0.65536
12608.jpg,0.16178,0.70247,0.13576
12609.jpg,0.21883,0.38941,0.39176
12610.jpg,0.10531,0.39917,0.49552
12611.jpg,0.19344,0.62247,0.18409
12612.jpg,0.06043,0.72941,0.21016
12613.jpg,0.02770,0.90762,0.06468
12614.jpg,0.33358,0.53676,0.12966
12615.jpg,0.17561,0.73300,0.09139
12616.jpg,0.00362,0.26542,0.73095
12617.jpg,0.24987,0.50640,0.24372
12618.jpg,0.16636,0.82403,0.00960
12619.jpg,0.73276,0.22198,0.04526
12620.jpg,0.04374,0.87677,0.07949
12621.jpg,0.12213,0.82028,0.05759
12622.jpg,0.00559,0.97626,0.01814
12623.jpg,0.04154,0.75995,0.19851
12624.jpg,0.03118,0.52313,0.44569
12625.jpg,0.03179,0.32295,0.64526
12626.jpg,0.05008,0.64320,0.30672
12627.jpg,0.52563,0.41940,0.05497
12628.jpg,0.07327,0.70657,0.22017
12629.jpg,0.58772,0.33829,0.07399
12630.jpg,0.04588,0.28918,0.66495
12631.jpg,0.28938,0.47978,0.23084
12632.jpg,0.06818,0.34390,0.58791
12633.jpg,0.28389,0.51787,0.19823
12634.jpg,0.17338,0.64819,0.17843
12635.jpg,0.04107,0.84134,0.11759
12636.jpg,0.31733,0.42062,0.26205
12637.jpg,0.07863,0.55409,0.36729
12638.jpg,0.48773,0.50193,0.01034
12639.jpg,0.05899,0.51111,0.42990
12640.jpg,0.13969,0.32423,0.53608
12641.jpg,0.04355,0.28253,0.67392
12642.jpg,0.41887,0.56526,0.01586
12643.jpg,0.05020,0.30002,0.64978
12644.jpg,0.35402,0.61752,0.02846
12645.jpg,0.02487,0.48620,0.48893
12646.jpg,0.10972,0.62547,0.26481
12647.jpg,0.79740,0.19560,0.00701
12648.jpg,0.30926,0.41608,0.27467
12649.jpg,0.08166,0.27373,0.64461
12650.jpg,0.13524,0.81981,0.04495
12651.jpg,0.18748,0.54806,0.26447
12652.jpg,0.11877,0.32473,0.55649
12653.jpg,0.30708,0.66783,0.02509
12654.jpg,0.04775,0.87963,0.07263
12655.jpg,0.03030,0.88035,0.08935
12656.jpg,0.01714,0.61614,0.36673
12657.jpg,0.58865,0.39564,0.01571
12658.jpg,0.05242,0.92849,0.01909
12659.jpg,0.82326,0.16493,0.01181
12660.jpg,0.18667,0.46064,0.35269
12661.jpg,0.23098,0.41836,0.35066
12662.jpg,0.78535,0.19027,0.02437
12663.jpg,0.32912,0.38878,0.28209
12664.jpg,0.11669,0.35383,0.52948
12665.jpg,0.10055,0.62670,0.27275
12666.jpg,0.09516,0.40135,0.50349
12667.jpg,0.16880,0.52730,0.30380
12668.jpg,0.73823,0.18013,0.08164
12669.jpg,0.43413,0.54425,0.02162
12670.jpg,0.09819,0.82424,0.07757
12671.jpg,0.63389,0.28623,0.07988
12672.jpg,0.13935,0.45926,0.40140
12673.jpg,0.08239,0.77298,0.14463
12674.jpg,0.65883,0.24728,0.09390
12675.jpg,0.30072,0.59946,0.09981
12676.jpg,0.20183,0.54176,0.25641
12677.jpg,0.18137,0.78826,0.03037
12678.jpg,0.04719,0.56185,0.39096
12679.jpg,0.10622,0.80485,0.08892
12680.jpg,0.31708,0.58906,0.09386
12681.jpg,0.08389,0.31526,0.60085
12682.jpg,0.63270,0.28932,0.07798
12683.jpg,0.06862,0.71903,0.21235
12684.jpg,0.01960,0.94230,0.03810
