image_name,Type_1,Type_2,Type_3
12050.jpg,0.04504,0.21184,0.74312
12051.jpg,0.02612,0.17385,0.80003
12052.jpg,0.16936,0.79130,0.03935
12053.jpg,0.05203,0.14277,0.80520
12054.jpg,0.09418,0.62089,0.28493
12055.jpg,0.05509,0.43558,0.50934
12056.jpg,0.44532,0.54901,0.00567
12057.jpg,0.18528,0.75081,0.06391
12058.jpg,0.13058,0.55379,0.31563
12059.jpg,0.11601,0.73583,0.14816
12060.jpg,0.05952,0.39208,0.54840
12061.jpg,0.70505,0.28859,0.00636
12062.jpg,0.22066,0.73630,0.04304
12063.jpg,0.05272,0.66556,0.28173
12064.jpg,0.17728,0.75544,0.06728
12065.jpg,0.16892,0.80340,0.02768
12066.jpg,0.20349,0.47758,0.31893
12067.jpg,0.02823,0.18166,0.79011
12068.jpg,0.18370,0.47219,0.34411
12069.jpg,0.06714,0.50473,0.42813
12070.jpg,0.03884,0.21638,0.74478
12071.jpg,0.25083,0.71891,0.03026
12072.jpg,0.37098,0.62069,0.00833
12073.jpg,0.05922,0.40553,0.53525
12074.jpg,0.03624,0.45641,0.50734
12075.jpg,0.05800,0.44514,0.49686
12076.jpg,0.16880,0.52730,0.30380
12077.jpg,0.60898,0.38621,0.00481
12078.jpg,0.04842,0.31888,0.63270
12079.jpg,0.15889,0.76781,0.07330
12080.jpg,0.05672,0.48104,0.46224
12081.jpg,0.05189,0.30286,0.64525
12082.jpg,0.52045,0.47594,0.00361
12083.jpg,0.30856,0.60621,0.08523
12084.jpg,0.10916,0.66922,0.22163
12085.jpg,0.09661,0.64956,0.25383
12086.jpg,0.64748,0.34336,0.00916
12087.jpg,0.49651,0.48346,0.02003
12088.jpg,0.12537,0.51057,0.36407
12089.jpg,0.08180,0.61615,0.30205
12090.jpg,0.09530,0.48927,0.41543
12091.jpg,0.21874,0.76075,0.02051
12092.jpg,0.50573,0.48974,0.00452
12093.jpg,0.19087,0.55610,0.25303
12094.jpg,0.13526,0.41630,0.44844
12095.jpg,0.06629,0.20704,0.72667
12096.jpg,0.29082,0.67302,0.03615
12097.jpg,0.05783,0.54089,0.40128
12098.jpg,0.16880,0.52730,0.30380
12099.jpg,0.04826,0.20683,0.74491
12100.jpg,0.14471,0.76804,0.08725
12101.jpg,0.14155,0.78779,0.07065
12102.jpg,0.10660,0.59995,0.29345
12103.jpg,0.13063,0.78634,0.08303
12104.jpg,0.09836,0.73517,0.16646
12105.jpg,0.17921,0.72583,0.09496
12106.jpg,0.07950,0.50866,0.41184
12107.jpg,0.36935,0.60164,0.02900
12108.jpg,0.20716,0.74622,0.04662
12109.jpg,0.06275,0.70883,0.22842
12110.jpg,0.04650,0.44671,0.50680
12111.jpg,0.44633,0.54307,0.01061
12112.jpg,0.04993,0.44927,0.50080
12113.jpg,0.20902,0.69919,0.09179
12114.jpg,0.44898,0.50325,0.04777
12115.jpg,0.05047,0.39542,0.55411
12116.jpg,0.34405,0.65084,0.00510
12117.jpg,0.06834,0.22922,0.70243
12118.jpg,0.18043,0.63849,0.18108
12119.jpg,0.41875,0.56403,0.01722
12120.jpg,0.11506,0.66243,0.22251
12121.jpg,0.04992,0.55737,0.39271
12122.jpg,0.04612,0.41580,0.53807
12123.jpg,0.28210,0.66594,0.05195
12124.jpg,0.24054,0.69835,0.06111
12125.jpg,0.05075,0.30193,0.64732
12126.jpg,0.15352,0.12429,0.72220
12127.jpg,0.02306,0.26571,0.71123
12128.jpg,0.20107,0.77421,0.02472
12129.jpg,0.08179,0.60862,0.30959
12130.jpg,0.15239,0.77362,0.07399
12131.jpg,0.22986,0.74152,0.02862
12132.jpg,0.05398,0.22079,0.72523
12133.jpg,0.14878,0.76931,0.08191
12134.jpg,0.08965,0.64730,0.26306
12135.jpg,0.23097,0.68186,0.08717
12136.jpg,0.39241,0.55857,0.04902
12137.jpg,0.09374,0.71995,0.18631
12138.jpg,0.03488,0.15814,0.80699
12139.jpg,0.34293,0.64007,0.01700
12140.jpg,0.02955,0.19225,0.77820
12141.jpg,0.05138,0.22780,0.72081
12142.jpg,0.33734,0.57531,0.08736
12143.jpg,0.12652,0.68017,0.19330
12144.jpg,0.38366,0.59970,0.01664
12145.jpg,0.07651,0.50828,0.41521
12146.jpg,0.16880,0.52730,0.30380
12147.jpg,0.27899,0.59873,0.12228
12148.jpg,0.01521,0.12120,0.86359
12149.jpg,0.10298,0.66967,0.22735
12150.jpg,0.16755,0.74220,0.09025
12151.jpg,0.45569,0.49701,0.04730
12152.jpg,0.06807,0.17514,0.75679
12153.jpg,0.12958,0.58623,0.28419
12154.jpg,0.07007,0.47950,0.45043
12155.jpg,0.08260,0.44230,0.47510
12156.jpg,0.29427,0.68617,0.01956
12157.jpg,0.20107,0.63648,0.16245
12158.jpg,0.18221,0.76775,0.05003
12159.jpg,0.36930,0.61784,0.01285
12160.jpg,0.04138,0.47623,0.48238
12161.jpg,0.17037,0.67849,0.15114
12162.jpg,0.09656,0.42419,0.47924
12163.jpg,0.05032,0.39941,0.55027
12164.jpg,0.18162,0.77160,0.04678
12165.jpg,0.28961,0.68271,0.02768
12166.jpg,0.08609,0.42822,0.48569
12167.jpg,0.11809,0.77354,0.10836
12168.jpg,0.24136,0.72773,0.03091
12169.jpg,0.03071,0.31660,0.65270
12170.jpg,0.48288,0.50667,0.01045
12171.jpg,0.23085,0.75715,0.01200
12172.jpg,0.09971,0.76050,0.13980
12173.jpg,0.41991,0.54153,0.03856
12174.jpg,0.35478,0.63894,0.00627
12175.jpg,0.12796,0.68722,0.18481
12176.jpg,0.39808,0.57339,0.02852
12177.jpg,0.29831,0.66718,0.03451
12178.jpg,0.04501,0.33501,0.61998
12179.jpg,0.06619,0.40482,0.52899
12180.jpg,0.17383,0.69873,0.12743
12181.jpg,0.03230,0.35480,0.61290
12182.jpg,0.18234,0.76365,0.05401
12183.jpg,0.40028,0.51378,0.08594
12184.jpg,0.25886,0.72221,0.01892
12185.jpg,0.16880,0.52730,0.30380
12186.jpg,0.27588,0.60759,0.11652
12187.jpg,0.09739,0.26342,0.63919
12188.jpg,0.24523,0.52282,0.23195
12189.jpg,0.40012,0.55830,0.04158
12190.jpg,0.22730,0.69972,0.07298
12191.jpg,0.02263,0.21512,0.76225
12192.jpg,0.10852,0.44760,0.44388
12193.jpg,0.38039,0.55643,0.06318
12194.jpg,0.17405,0.75706,0.06888
12195.jpg,0.35988,0.61682,0.02330
12196.jpg,0.43430,0.55108,0.01463
12197.jpg,0.04969,0.44800,0.50231
12198.jpg,0.41089,0.41761,0.17149
12199.jpg,0.11189,0.54707,0.34104
12200.jpg,0.06032,0.11742,0.82226
12201.jpg,0.20242,0.69011,0.10747
12202.jpg,0.11877,0.61392,0.26731
12203.jpg,0.12223,0.62925,0.24851
12204.jpg,0.15940,0.66728,0.17332
12205.jpg,0.06792,0.53931,0.39278
12206.jpg,0.33813,0.64489,0.01698
12207.jpg,0.08421,0.69073,0.22506
12208.jpg,0.11478,0.39682,0.48840
12209.jpg,0.22504,0.74265,0.03231
12210.jpg,0.19660,0.70614,0.09726
12211.jpg,0.14650,0.64625,0.20724
12212.jpg,0.17926,0.57944,0.24130
12213.jpg,0.27095,0.70288,0.02617
12214.jpg,0.12331,0.76362,0.11307
12215.jpg,0.48121,0.50887,0.00992
12216.jpg,0.36319,0.56040,0.07640
12217.jpg,0.30063,0.52814,0.17122
12218.jpg,0.13526,0.62347,0.24128
12219.jpg,0.08053,0.48777,0.43170
12220.jpg,0.09432,0.66373,0.24195
12221.jpg,0.30992,0.65119,0.03889
12222.jpg,0.04673,0.33338,0.61989
12223.jpg,0.03005,0.26179,0.70817
12224.jpg,0.06456,0.44473,0.49071
12225.jpg,0.41602,0.56411,0.01987
12226.jpg,0.39559,0.59898,0.00543
12227.jpg,0.05730,0.42862,0.51408
12228.jpg,0.07881,0.67658,0.24460
12229.jpg,0.34684,0.64151,0.01164
12230.jpg,0.14593,0.75681,0.09726
12231.jpg,0.44728,0.51112,0.04160
12232.jpg,0.16880,0.52730,0.30380
12233.jpg,0.43991,0.53086,0.02923
12234.jpg,0.17114,0.75958,0.06928
12235.jpg,0.16880,0.52730,0.30380
12236.jpg,0.11300,0.79986,0.08714
12237.jpg,0.09126,0.32851,0.58024
12238.jpg,0.03109,0.32070,0.64821
12239.jpg,0.03311,0.26981,0.69708
12240.jpg,0.06876,0.42112,0.51012
12241.jpg,0.33238,0.65547,0.01215
12242.jpg,0.07699,0.66506,0.25795
12243.jpg,0.06323,0.26861,0.66816
12244.jpg,0.03691,0.22109,0.74199
12245.jpg,0.10678,0.51719,0.37604
12246.jpg,0.03305,0.27328,0.69367
12247.jpg,0.12227,0.76598,0.11175
12248.jpg,0.26361,0.68982,0.04657
12249.jpg,0.12780,0.78366,0.08854
12250.jpg,0.14577,0.63929,0.21494
12251.jpg,0.04654,0.31613,0.63733
12252.jpg,0.16725,0.80328,0.02947
12253.jpg,0.06824,0.50430,0.42746
12254.jpg,0.05814,0.49118,0.45069
12255.jpg,0.67829,0.31937,0.00234
12256.jpg,0.13131,0.72137,0.14732
12257.jpg,0.09906,0.30081,0.60013
12258.jpg,0.60420,0.38391,0.01189
12259.jpg,0.03760,0.27848,0.68392
12260.jpg,0.06834,0.49280,0.43886
12261.jpg,0.35886,0.61001,0.03113
12262.jpg,0.12420,0.70276,0.17303
12263.jpg,0.08282,0.65854,0.25863
12264.jpg,0.07718,0.69408,0.22873
12265.jpg,0.43358,0.51978,0.04664
12266.jpg,0.06432,0.41528,0.52041
12267.jpg,0.38162,0.51945,0.09893
12268.jpg,0.02479,0.21271,0.76251
12269.jpg,0.05586,0.33644,0.60770
12270.jpg,0.41510,0.45936,0.12554
12271.jpg,0.37622,0.50480,0.11898
12272.jpg,0.42103,0.56324,0.01573
12273.jpg,0.08531,0.50659,0.40810
12274.jpg,0.43010,0.56509,0.00480
12275.jpg,0.05686,0.47898,0.46417
12276.jpg,0.09141,0.24655,0.66204
12277.jpg,0.17589,0.77388,0.05023
12278.jpg,0.44409,0.32040,0.23550
12279.jpg,0.02827,0.28043,0.69130
12280.jpg,0.23922,0.74284,0.01794
12281.jpg,0.17040,0.76688,0.06272
12282.jpg,0.06868,0.21254,0.71877
12283.jpg,0.10031,0.43980,0.45988
12284.jpg,0.30985,0.66072,0.02944
12285.jpg,0.10819,0.16498,0.72683
12286.jpg,0.30588,0.66405,0.03007
12287.jpg,0.20549,0.76482,0.02969
12288.jpg,0.03107,0.25697,0.71197
12289.jpg,0.05546,0.37957,0.56497
12290.jpg,0.07975,0.78190,0.13835
12291.jpg,0.12202,0.51140,0.36657
12292.jpg,0.33717,0.64813,0.01471
12293.jpg,0.17716,0.69135,0.13149
12294.jpg,0.21265,0.74665,0.04070
12295.jpg,0.35640,0.38037,0.26323
12296.jpg,0.32762,0.61702,0.05536
12297.jpg,0.67833,0.31506,0.00661
12298.jpg,0.41272,0.47399,0.11330
12299.jpg,0.21753,0.51152,0.27095
12300.jpg,0.34552,0.51277,0.14171
12301.jpg,0.06177,0.59493,0.34330
12302.jpg,0.15585,0.62846,0.21569
12303.jpg,0.26579,0.72016,0.01405
12304.jpg,0.12580,0.77296,0.10124
12305.jpg,0.27203,0.47463,0.25334
12306.jpg,0.28438,0.67377,0.04186
12307.jpg,0.06662,0.25128,0.68210
12308.jpg,0.39343,0.58278,0.02379
12309.jpg,0.28661,0.69215,0.02124
12310.jpg,0.19182,0.56601,0.24216
12311.jpg,0.05718,0.59252,0.35030
12312.jpg,0.16643,0.72215,0.11142
12313.jpg,0.04679,0.28477,0.66844
12314.jpg,0.03657,0.20874,0.75469
12315.jpg,0.20581,0.73978,0.05441
12316.jpg,0.14985,0.73240,0.11774
12317.jpg,0.20205,0.55038,0.24757
12318.jpg,0.04450,0.27689,0.67861
12319.jpg,0.12966,0.73066,0.13968
12320.jpg,0.11558,0.67808,0.20634
12321.jpg,0.15022,0.71382,0.13595
12322.jpg,0.30795,0.64878,0.04327
12323.jpg,0.06429,0.30806,0.62764
12324.jpg,0.17733,0.79489,0.02778
12325.jpg,0.09603,0.50324,0.40073
12326.jpg,0.24066,0.72642,0.03293
12327.jpg,0.20845,0.71414,0.07741
12328.jpg,0.30817,0.66735,0.02448
12329.jpg,0.31364,0.66570,0.02066
12330.jpg,0.20611,0.60203,0.19186
12331.jpg,0.22560,0.70985,0.06455
12332.jpg,0.14755,0.79679,0.05566
12333.jpg,0.03658,0.25138,0.71204
12334.jpg,0.19102,0.78009,0.02889
12335.jpg,0.07615,0.76587,0.15798
12336.jpg,0.29017,0.68304,0.02680
12337.jpg,0.02405,0.30189,0.67406
12338.jpg,0.32416,0.66151,0.01433
12339.jpg,0.07521,0.50365,0.42113
12340.jpg,0.36800,0.62309,0.00891
12341.jpg,0.03903,0.30876,0.65220
12342.jpg,0.52148,0.46661,0.01191
12343.jpg,0.57357,0.41502,0.01141
12344.jpg,0.08505,0.44622,0.46873
12345.jpg,0.25165,0.71862,0.02974
12346.jpg,0.16483,0.79782,0.03735
12347.jpg,0.10040,0.71152,0.18808
12348.jpg,0.07263,0.62699,0.30037
12349.jpg,0.06535,0.61333,0.32132
12350.jpg,0.32199,0.65772,0.02029
12351.jpg,0.04121,0.37377,0.58501
12352.jpg,0.04026,0.18578,0.77396
12353.jpg,0.17082,0.71766,0.11152
12354.jpg,0.23006,0.70367,0.06627
12355.jpg,0.42024,0.54521,0.03455
12356.jpg,0.15141,0.76699,0.08160
12357.jpg,0.08082,0.79010,0.12908
12358.jpg,0.48552,0.37439,0.14009
12359.jpg,0.36727,0.58614,0.04659
12360.jpg,0.06403,0.45855,0.47741
12361.jpg,0.61888,0.36983,0.01128
12362.jpg,0.12874,0.76968,0.10158
12363.jpg,0.07521,0.53066,0.39413
12364.jpg,0.23567,0.70188,0.06245
12365.jpg,0.07995,0.60492,0.31513
12366.jpg,0.11506,0.59383,0.29111
12367.jpg,0.56527,0.40959,0.02513
12368.jpg,0.05391,0.41953,0.52655
12369.jpg,0.04321,0.38031,0.57648
12370.jpg,0.26783,0.71313,0.01904
12371.jpg,0.09266,0.61723,0.29010
12372.jpg,0.61875,0.30124,0.08001
12373.jpg,0.03504,0.34236,0.62259
12374.jpg,0.38228,0.60620,0.01152
12375.jpg,0.27859,0.67441,0.04700
12376.jpg,0.08421,0.45970,0.45609
12377.jpg,0.03518,0.39590,0.56893
12378.jpg,0.08473,0.52565,0.38962
12379.jpg,0.03865,0.43329,0.52806
12380.jpg,0.12086,0.73398,0.14516
12381.jpg,0.31863,0.62697,0.05440
12382.jpg,0.31084,0.66568,0.02347
12383.jpg,0.20505,0.50831,0.28664
12384.jpg,0.03458,0.44356,0.52185
12385.jpg,0.05342,0.17517,0.77141
12386.jpg,0.40900,0.52366,0.06734
12387.jpg,0.02778,0.29486,0.67736
12388.jpg,0.14616,0.79172,0.06212
12389.jpg,0.06287,0.34039,0.59674
12390.jpg,0.17843,0.62656,0.19501
12391.jpg,0.37551,0.56426,0.06023
12392.jpg,0.12896,0.72160,0.14944
12393.jpg,0.11159,0.82444,0.06397
12394.jpg,0.05109,0.30157,0.64734
12395.jpg,0.14799,0.73818,0.11383
12396.jpg,0.03268,0.21721,0.75011
12397.jpg,0.03342,0.20038,0.76620
12398.jpg,0.10642,0.52167,0.37190
12399.jpg,0.14834,0.69782,0.15384
12400.jpg,0.10362,0.70093,0.19546
12401.jpg,0.17582,0.65782,0.16637
12402.jpg,0.01416,0.13342,0.85242
12403.jpg,0.04720,0.16867,0.78413
12404.jpg,0.14564,0.60378,0.25058
12405.jpg,0.11348,0.76889,0.11763
12406.jpg,0.07577,0.16399,0.76024
12407.jpg,0.16931,0.73502,0.09566
12408.jpg,0.18916,0.75740,0.05343
12409.jpg,0.10369,0.32900,0.56731
12410.jpg,0.29924,0.18819,0.51257
12411.jpg,0.27452,0.69842,0.02706
12412.jpg,0.12398,0.73764,0.13839
12413.jpg,0.03505,0.38453,0.58042
12414.jpg,0.29006,0.67075,0.03920
12415.jpg,0.47479,0.51599,0.00923
12416.jpg,0.30147,0.59608,0.10245
12417.jpg,0.07733,0.51471,0.40796
12418.jpg,0.23281,0.67910,0.08809
12419.jpg,0.24506,0.72287,0.03207
12420.jpg,0.33854,0.63540,0.02606
12421.jpg,0.25897,0.65479,0.08624
12422.jpg,0.38152,0.60812,0.01036
12423.jpg,0.10366,0.78167,0.11467
12424.jpg,0.67121,0.31441,0.01438
12425.jpg,0.03563,0.40107,0.56330
12426.jpg,0.25097,0.72396,0.02507
12427.jpg,0.11458,0.78274,0.10268
12428.jpg,0.12107,0.48326,0.39567
12429.jpg,0.03438,0.36022,0.60540
12430.jpg,0.09577,0.68108,0.22315
12431.jpg,0.11616,0.70430,0.17954
12432.jpg,0.48087,0.47738,0.04175
12433.jpg,0.15178,0.36861,0.47961
12434.jpg,0.48489,0.42465,0.09047
12435.jpg,0.08012,0.43350,0.48638
12436.jpg,0.10993,0.75612,0.13395
12437.jpg,0.46838,0.49510,0.03651
12438.jpg,0.28862,0.68667,0.02472
12439.jpg,0.17391,0.78260,0.04349
12440.jpg,0.01608,0.15180,0.83213
12441.jpg,0.02952,0.19139,0.77910
12442.jpg,0.05861,0.31000,0.63139
12443.jpg,0.03431,0.13265,0.83304
12444.jpg,0.19218,0.63865,0.16917
12445.jpg,0.02633,0.14995,0.82372
12446.jpg,0.35301,0.63921,0.00777
12447.jpg,0.28409,0.69611,0.01979
12448.jpg,0.18230,0.75843,0.05927
12449.jpg,0.04116,0.49836,0.46049
12450.jpg,0.11136,0.72277,0.16587
12451.jpg,0.05011,0.14951,0.80037
12452.jpg,0.17315,0.70235,0.12450
12453.jpg,0.36977,0.56344,0.06679
12454.jpg,0.03254,0.35011,0.61735
12455.jpg,0.06838,0.56085,0.37077
12456.jpg,0.12432,0.69049,0.18519
12457.jpg,0.04223,0.19822,0.75956
12458.jpg,0.11643,0.77194,0.11163
12459.jpg,0.10706,0.63874,0.25420
12460.jpg,0.06403,0.17764,0.75833
12461.jpg,0.17133,0.45353,0.37514
12462.jpg,0.14947,0.70583,0.14469
12463.jpg,0.29885,0.68195,0.01920
12464.jpg,0.66271,0.33440,0.00289
12465.jpg,0.16471,0.76726,0.06803
12466.jpg,0.23065,0.74537,0.02399
12467.jpg,0.10599,0.78546,0.10854
12468.jpg,0.05935,0.51430,0.42634
12469.jpg,0.11524,0.63975,0.24502
12470.jpg,0.40559,0.57334,0.02107
12471.jpg,0.09949,0.79280,0.10771
12472.jpg,0.07085,0.33645,0.59270
12473.jpg,0.30438,0.66850,0.02712
12474.jpg,0.09313,0.49441,0.41246
12475.jpg,0.08924,0.53001,0.38075
12476.jpg,0.15341,0.69994,0.14665
12477.jpg,0.08343,0.52135,0.39522
12478.jpg,0.17396,0.73679,0.08925
12479.jpg,0.49262,0.49324,0.01414
12480.jpg,0.23607,0.66610,0.09782
12481.jpg,0.01347,0.15338,0.83315
12482.jpg,0.16880,0.52730,0.30380
12483.jpg,0.06828,0.50114,0.43057
12484.jpg,0.12023,0.59272,0.28705
12485.jpg,0.34488,0.62252,0.03261
12486.jpg,0.65252,0.34255,0.00493
12487.jpg,0.47253,0.52266,0.00481
12488.jpg,0.07844,0.51448,0.40708
12489.jpg,0.34271,0.63638,0.02092
12490.jpg,0.09381,0.72757,0.17862
12491.jpg,0.40512,0.55303,0.04185
12492.jpg,0.17165,0.80354,0.02481
12493.jpg,0.32757,0.51216,0.16027
12494.jpg,0.08330,0.76694,0.14976
12495.jpg,0.03437,0.34612,0.61951
12496.jpg,0.14582,0.66556,0.18862
12497.jpg,0.18339,0.72100,0.09561
12498.jpg,0.04684,0.61536,0.33780
12499.jpg,0.51203,0.48102,0.00695
12500.jpg,0.46552,0.50277,0.03171
12501.jpg,0.09363,0.54262,0.36375
12502.jpg,0.22611,0.75275,0.02113
12503.jpg,0.07601,0.65306,0.27092
12504.jpg,0.04224,0.40075,0.55701
12505.jpg,0.27110,0.60057,0.12833
12506.jpg,0.15779,0.78287,0.05934
12507.jpg,0.07449,0.41787,0.50764
12508.jpg,0.06395,0.19370,0.74235
12509.jpg,0.08975,0.79337,0.11688
12510.jpg,0.06392,0.67603,0.26006
12511.jpg,0.09105,0.62336,0.28559
12512.jpg,0.30064,0.66596,0.03340
12513.jpg,0.42547,0.56636,0.00817
12514.jpg,0.29912,0.64892,0.05196
12515.jpg,0.16156,0.26144,0.57701
12516.jpg,0.50970,0.47697,0.01332
12517.jpg,0.24961,0.72954,0.02084
12518.jpg,0.06199,0.71424,0.22377
12519.jpg,0.11023,0.60672,0.28306
12520.jpg,0.28499,0.63434,0.08066
12521.jpg,0.34537,0.63551,0.01912
12522.jpg,0.47509,0.38455,0.14036
12523.jpg,0.06493,0.58504,0.35003
12524.jpg,0.38072,0.59746,0.02182
12525.jpg,0.20046,0.75010,0.04944
12526.jpg,0.37474,0.57298,0.05228
12527.jpg,0.55048,0.44044,0.00908
12528.jpg,0.28650,0.60133,0.11217
12529.jpg,0.16880,0.52730,0.30380
12530.jpg,0.15144,0.68178,0.16679
12531.jpg,0.55940,0.43685,0.00375
12532.jpg,0.06401,0.46670,0.46929
12533.jpg,0.03694,0.34630,0.61676
12534.jpg,0.19787,0.65585,0.14627
12535.jpg,0.09777,0.81337,0.08885
12536.jpg,0.02886,0.22454,0.74660
12537.jpg,0.03575,0.31421,0.65005
12538.jpg,0.28468,0.66769,0.04764
12539.jpg,0.02988,0.13271,0.83741
12540.jpg,0.02879,0.25633,0.71488
12541.jpg,0.09478,0.16271,0.74251
12542.jpg,0.06516,0.46961,0.46522
12543.jpg,0.30977,0.68053,0.00970
12544.jpg,0.03801,0.34955,0.61244
12545.jpg,0.38816,0.51270,0.09914
12546.jpg,0.20793,0.69198,0.10009
12547.jpg,0.08716,0.73749,0.17535
12548.jpg,0.25942,0.71342,0.02717
12549.jpg,0.15133,0.67916,0.16951
12550.jpg,0.08622,0.56996,0.34382
12551.jpg,0.43131,0.56179,0.00690
12552.jpg,0.33745,0.64567,0.01689
12553.jpg,0.07679,0.52442,0.39879
12554.jpg,0.39929,0.58217,0.01854
12555.jpg,0.17162,0.79531,0.03307
12556.jpg,0.09012,0.61333,0.29655
12557.jpg,0.04842,0.24206,0.70952
12558.jpg,0.24443,0.68970,0.06587
12559.jpg,0.25756,0.69879,0.04366
12560.jpg,0.08424,0.52121,0.39455
12561.jpg,0.12900,0.59754,0.27346
12562.jpg,0.03755,0.38238,0.58006
12563.jpg,0.09787,0.55673,0.34540
12564.jpg,0.34745,0.62923,0.02332
12565.jpg,0.43413,0.55408,0.01179
12566.jpg,0.43304,0.55489,0.01207
12567.jpg,0.08828,0.61109,0.30064
12568.jpg,0.04785,0.21835,0.73380
12569.jpg,0.06357,0.21720,0.71923
12570.jpg,0.18016,0.77261,0.04723
12571.jpg,0.10185,0.58558,0.31257
12572.jpg,0.19819,0.60271,0.19910
12573.jpg,0.26839,0.64608,0.08553
12574.jpg,0.06431,0.46269,0.47300
12575.jpg,0.29468,0.68467,0.02066
12576.jpg,0.13871,0.78409,0.07720
12577.jpg,0.38521,0.60804,0.00675
12578.jpg,0.07778,0.61055,0.31168
12579.jpg,0.08972,0.61570,0.29458
12580.jpg,0.30421,0.42896,0.26683
12581.jpg,0.04469,0.24047,0.71484
12582.jpg,0.26201,0.59630,0.14169
12583.jpg,0.04370,0.40430,0.55200
12584.jpg,0.17902,0.33297,0.48801
12585.jpg,0.29155,0.68759,0.02086
12586.jpg,0.22284,0.72606,0.05110
12587.jpg,0.35032,0.61882,0.03086
12588.jpg,0.08861,0.62715,0.28424
12589.jpg,0.07420,0.59097,0.33482
12590.jpg,0.47059,0.50354,0.02586
12591.jpg,0.36508,0.56306,0.07186
12592.jpg,0.45972,0.36807,0.17221
12593.jpg,0.06225,0.63123,0.30652
12594.jpg,0.11706,0.70336,0.17958
12595.jpg,0.14971,0.74257,0.10772
12596.jpg,0.52233,0.47126,0.00642
12597.jpg,0.01549,0.21780,0.76671
12598.jpg,0.05339,0.61747,0.32914
12599.jpg,0.04000,0.59746,0.36254
12600.jpg,0.08970,0.73831,0.17200
12601.jpg,0.09713,0.75095,0.15192
12602.jpg,0.47664,0.51710,0.00627
12603.jpg,0.09601,0.32154,0.58246
12604.jpg,0.21626,0.66119,0.12255
12605.jpg,0.05030,0.29376,0.65595
12606.jpg,0.11630,0.67240,0.21130
12607.jpg,0.22395,0.44913,0.32692
12608.jpg,0.10899,0.79173,0.09928
12609.jpg,0.39348,0.52154,0.08498
12610.jpg,0.07531,0.39539,0.52929
12611.jpg,0.08573,0.60303,0.31124
12612.jpg,0.12407,0.67730,0.19863
12613.jpg,0.09779,0.74255,0.15967
12614.jpg,0.33968,0.62183,0.03849
12615.jpg,0.19974,0.75469,0.04558
12616.jpg,0.49640,0.38092,0.12269
12617.jpg,0.10258,0.72275,0.17466
12618.jpg,0.42545,0.55888,0.01567
12619.jpg,0.57565,0.42173,0.00263
12620.jpg,0.17383,0.76212,0.06405
12621.jpg,0.11379,0.84325,0.04295
12622.jpg,0.10657,0.58530,0.30813
12623.jpg,0.06359,0.55002,0.38639
12624.jpg,0.09518,0.59750,0.30732
12625.jpg,0.03865,0.47085,0.49050
12626.jpg,0.09942,0.70839,0.19220
12627.jpg,0.48079,0.50952,0.00969
12628.jpg,0.11291,0.77598,0.11111
12629.jpg,0.37369,0.53824,0.08807
12630.jpg,0.07031,0.23463,0.69506
12631.jpg,0.66369,0.32195,0.01435
12632.jpg,0.02754,0.27740,0.69506
12633.jpg,0.09262,0.57118,0.33621
12634.jpg,0.30377,0.65294,0.04329
12635.jpg,0.04616,0.39021,0.56363
12636.jpg,0.35471,0.43630,0.20899
12637.jpg,0.04297,0.39059,0.56644
12638.jpg,0.24768,0.71396,0.03836
12639.jpg,0.07952,0.60113,0.31935
12640.jpg,0.02853,0.27669,0.69478
12641.jpg,0.28062,0.58231,0.13707
12642.jpg,0.39746,0.57207,0.03047
12643.jpg,0.04577,0.14067,0.81357
12644.jpg,0.16584,0.78690,0.04726
12645.jpg,0.05798,0.66051,0.28151
12646.jpg,0.32794,0.57994,0.09212
12647.jpg,0.63550,0.36034,0.00417
12648.jpg,0.14272,0.53745,0.31983
12649.jpg,0.02565,0.09759,0.87676
12650.jpg,0.25650,0.72310,0.02039
12651.jpg,0.39907,0.54588,0.05505
12652.jpg,0.05942,0.50854,0.43204
12653.jpg,0.15840,0.77045,0.07115
12654.jpg,0.12893,0.70161,0.16946
12655.jpg,0.08956,0.64705,0.26339
12656.jpg,0.05055,0.38369,0.56576
12657.jpg,0.26484,0.71344,0.02172
12658.jpg,0.27731,0.69730,0.02539
12659.jpg,0.60239,0.39479,0.00282
12660.jpg,0.07221,0.59571,0.33209
12661.jpg,0.55907,0.41992,0.02101
12662.jpg,0.67198,0.32082,0.00720
12663.jpg,0.06831,0.52354,0.40815
12664.jpg,0.08330,0.30579,0.61090
12665.jpg,0.11296,0.62975,0.25729
12666.jpg,0.05791,0.49650,0.44559
12667.jpg,0.16880,0.52730,0.30380
12668.jpg,0.64461,0.34532,0.01007
12669.jpg,0.19631,0.72152,0.08217
12670.jpg,0.27292,0.67216,0.05492
12671.jpg,0.28786,0.61262,0.09952
12672.jpg,0.07750,0.29519,0.62731
12673.jpg,0.08968,0.67621,0.23411
12674.jpg,0.60549,0.38417,0.01034
12675.jpg,0.46964,0.51537,0.01498
12676.jpg,0.20605,0.61710,0.17685
12677.jpg,0.36886,0.61434,0.01680
12678.jpg,0.08351,0.40454,0.51195
12679.jpg,0.08622,0.73462,0.17916
12680.jpg,0.12247,0.77850,0.09903
12681.jpg,0.56262,0.41487,0.02251
12682.jpg,0.56385,0.42202,0.01413
12683.jpg,0.20746,0.68765,0.10490
12684.jpg,0.14920,0.79941,0.05139
